,endTime,artistName,trackName,msPlayed,UniqueID,In Library,album,track_uri
561,2021-07-21 16:53,Camila Cabello,Crying in the Club,216391,Camila Cabello:Crying in the Club,0,,
562,2021-07-21 16:55,Au/Ra,Dead Girl! (Shake My Head),32126,Au/Ra:Dead Girl! (Shake My Head),0,,
563,2021-07-21 16:58,Ruel,Painkiller,213506,Ruel:Painkiller,0,,
564,2021-07-21 16:59,Topic,Chain My Heart,44563,Topic:Chain My Heart,0,,
565,2021-07-21 17:02,Selena Gomez,Lose You To Love Me,206458,Selena Gomez:Lose You To Love Me,1,Rare,4l0Mvzj72xxOpRrp6h8nHi
566,2021-07-21 17:06,Taylor Swift,Shake It Off,219200,Taylor Swift:Shake It Off,0,,
567,2021-07-21 17:09,NERVO,Gotta Be You,149032,NERVO:Gotta Be You,0,,
568,2021-07-21 17:11,Alec Benjamin,Let Me Down Slowly,150927,Alec Benjamin:Let Me Down Slowly,0,,
569,2021-07-21 17:15,Ellie Goulding,Love Me Like You Do,253520,Ellie Goulding:Love Me Like You Do,0,,
570,2021-07-21 17:19,5 Seconds of Summer,Teeth,154011,5 Seconds of Summer:Teeth,0,,
571,2021-07-21 17:22,Sabrina Carpenter,Skin,177500,Sabrina Carpenter:Skin,0,,
572,2021-07-21 17:25,Johnny Orlando,What If (I Told You I Like You),162500,Johnny Orlando:What If (I Told You I Like You),0,,
573,2021-07-21 17:27,OneRepublic,Rescue Me,4650,OneRepublic:Rescue Me,0,,
574,2021-07-21 17:27,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),134990,James Arthur:Rewrite The Stars (with James Arthur & Anne-Marie),0,,
575,2021-07-21 17:30,Bebe Rexha,Girl in the Mirror,158066,Bebe Rexha:Girl in the Mirror,0,,
576,2021-07-21 17:30,5 Seconds of Summer,Ghost Of You,31223,5 Seconds of Summer:Ghost Of You,0,,
577,2021-07-24 08:14,5 Seconds of Summer,Ghost Of You,2140,5 Seconds of Summer:Ghost Of You,0,,
578,2021-07-24 08:15,Serhat Durmus,Hislerim,0,Serhat Durmus:Hislerim,1,Hislerim,32Mh7kOCWmNTZgre0cGvCV
579,2021-07-24 08:15,Maroon 5,Animals,2430,Maroon 5:Animals,1,V,3h4T9Bg8OVSUYa6danHeH5
580,2021-07-24 08:19,Serhat Durmus,Hislerim,214204,Serhat Durmus:Hislerim,1,Hislerim,32Mh7kOCWmNTZgre0cGvCV
581,2021-07-24 08:22,Selena Gomez,Lose You To Love Me,206458,Selena Gomez:Lose You To Love Me,1,Rare,4l0Mvzj72xxOpRrp6h8nHi
582,2021-07-24 08:22,Maroon 5,Animals,4530,Maroon 5:Animals,1,V,3h4T9Bg8OVSUYa6danHeH5
583,2021-07-24 08:26,Imagine Dragons,Radioactive,186813,Imagine Dragons:Radioactive,1,Night Visions,62yJjFtgkhUrXktIoSjgP2
584,2021-07-24 08:26,Imagine Dragons,Bad Liar – Stripped,9276,Imagine Dragons:Bad Liar – Stripped,1,Bad Liar – Stripped,6hFi0gXP8KItwMqfBgf44b
585,2021-07-24 08:26,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,26240,Maroon 5:Girls Like You (feat. Cardi B) - Cardi B Version,1,Red Pill Blues,7fa9MBXhVfQ8P8Df9OEbD8
586,2021-07-24 08:26,Surf Mesa,ily (i love you baby) (feat. Emilee),3640,Surf Mesa:ily (i love you baby) (feat. Emilee),1,ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS
587,2021-07-24 08:27,Halsey,Without Me,2350,Halsey:Without Me,1,Without Me,5p7ujcrUXASCNwRaWNHR1C
588,2021-07-24 08:27,Alan Walker,"Alone, Pt. II",810,"Alan Walker:Alone, Pt. II",1,"Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3
589,2021-07-24 08:27,Imagine Dragons,Believer,7020,Imagine Dragons:Believer,1,Evolve,0pqnGHJpmpxLKifKRmU6WP
590,2021-07-24 08:30,Imagine Dragons,Radioactive,186813,Imagine Dragons:Radioactive,1,Night Visions,62yJjFtgkhUrXktIoSjgP2
591,2021-07-24 08:59,Imagine Dragons,Bad Liar,188376,Imagine Dragons:Bad Liar,1,Origins,2RSHsoi04658QL5xgQVov3
592,2021-07-25 14:16,Serhat Durmus,La Câlin,8090,Serhat Durmus:La Câlin,0,,
593,2021-07-25 14:16,Selena Gomez,Lose You To Love Me,2125,Selena Gomez:Lose You To Love Me,1,Rare,4l0Mvzj72xxOpRrp6h8nHi
594,2021-07-25 14:16,Serhat Durmus,Hislerim,214204,Serhat Durmus:Hislerim,1,Hislerim,32Mh7kOCWmNTZgre0cGvCV
595,2021-07-25 14:17,Serhat Durmus,Intro,21110,Serhat Durmus:Intro,0,,
596,2021-07-25 14:17,Serhat Durmus,Me and U (Intro),10100,Serhat Durmus:Me and U (Intro),0,,
597,2021-07-25 14:18,John Legend,Wild (feat. Gary Clark Jr.),9710,John Legend:Wild (feat. Gary Clark Jr.),0,,
598,2021-07-25 14:18,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),9420,Maroon 5:Beautiful Mistakes (feat. Megan Thee Stallion),0,,
599,2021-07-25 14:18,SAPPHIRE,Unity (Acoustic),60650,SAPPHIRE:Unity (Acoustic),0,,
600,2021-07-25 14:19,The Weeknd,Blinding Lights,29690,The Weeknd:Blinding Lights,0,,
601,2021-07-25 17:52,Serhat Durmus,Hislerim,212930,Serhat Durmus:Hislerim,1,Hislerim,32Mh7kOCWmNTZgre0cGvCV
602,2021-07-25 17:55,Imagine Dragons,Radioactive,186813,Imagine Dragons:Radioactive,1,Night Visions,62yJjFtgkhUrXktIoSjgP2
603,2021-07-25 18:14,Imagine Dragons,Bad Liar – Stripped,206790,Imagine Dragons:Bad Liar – Stripped,1,Bad Liar – Stripped,6hFi0gXP8KItwMqfBgf44b
604,2021-08-04 13:43,Imagine Dragons,Radioactive,186813,Imagine Dragons:Radioactive,1,Night Visions,62yJjFtgkhUrXktIoSjgP2
605,2021-08-04 13:45,Alan Walker,Sweet Dreams,138819,Alan Walker:Sweet Dreams,1,Sweet Dreams,4uDhts78RdwIDjEqPrYVKp
606,2021-08-04 14:31,Serhat Durmus,Hislerim,214204,Serhat Durmus:Hislerim,1,Hislerim,32Mh7kOCWmNTZgre0cGvCV
607,2021-08-04 15:54,Selena Gomez,Lose You To Love Me,168223,Selena Gomez:Lose You To Love Me,1,Rare,4l0Mvzj72xxOpRrp6h8nHi
608,2021-08-04 16:11,Imagine Dragons,Radioactive,186813,Imagine Dragons:Radioactive,1,Night Visions,62yJjFtgkhUrXktIoSjgP2
609,2021-08-04 16:14,Alan Walker,Sweet Dreams,138819,Alan Walker:Sweet Dreams,1,Sweet Dreams,4uDhts78RdwIDjEqPrYVKp
610,2021-08-04 16:17,Serhat Durmus,Hislerim,214204,Serhat Durmus:Hislerim,1,Hislerim,32Mh7kOCWmNTZgre0cGvCV
611,2021-08-04 19:33,Selena Gomez,Lose You To Love Me,39013,Selena Gomez:Lose You To Love Me,1,Rare,4l0Mvzj72xxOpRrp6h8nHi
612,2021-08-07 17:37,Serhat Durmus,Hislerim,214204,Serhat Durmus:Hislerim,1,Hislerim,32Mh7kOCWmNTZgre0cGvCV
613,2021-08-07 17:40,Selena Gomez,Lose You To Love Me,200125,Selena Gomez:Lose You To Love Me,1,Rare,4l0Mvzj72xxOpRrp6h8nHi
614,2021-08-09 07:45,Sukhwinder Singh,"Chaiyya Chaiyya (From ""Dil Se"")",19270,"Sukhwinder Singh:Chaiyya Chaiyya (From ""Dil Se"")",0,,
615,2021-08-09 07:45,Selena Gomez,Lose You To Love Me,6580,Selena Gomez:Lose You To Love Me,1,Rare,4l0Mvzj72xxOpRrp6h8nHi
616,2021-08-09 07:45,Maroon 5,Animals,21039,Maroon 5:Animals,1,V,3h4T9Bg8OVSUYa6danHeH5
617,2021-08-09 07:48,Salim–Sulaiman,Chak De India,174340,Salim–Sulaiman:Chak De India,0,,
618,2021-08-09 08:17,Sukhwinder Singh,Saugandh Mujhe Iss Mitti Ki,77830,Sukhwinder Singh:Saugandh Mujhe Iss Mitti Ki,0,,
619,2021-08-25 09:12,Muse,Propaganda,1490,Muse:Propaganda,0,,
620,2021-08-25 09:15,Imagine Dragons,On Top Of The World,192280,Imagine Dragons:On Top Of The World,0,,
621,2021-08-25 09:18,Maroon 5,Lost,172597,Maroon 5:Lost,0,,
622,2021-08-25 09:22,Imagine Dragons,Machine,181880,Imagine Dragons:Machine,0,,
623,2021-08-25 09:25,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),201361,Maroon 5:Beautiful Mistakes (feat. Megan Thee Stallion),0,,
624,2021-08-25 09:25,Imagine Dragons,Thunder,2590,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
625,2021-08-25 09:28,Marshmello,FRIENDS - Acoustic,19571,Marshmello:FRIENDS - Acoustic,0,,
626,2021-08-25 09:28,OneRepublic,Somebody To Love,181408,OneRepublic:Somebody To Love,0,,
627,2021-08-25 09:31,Maroon 5,Maps,189960,Maroon 5:Maps,0,,
628,2021-08-25 09:35,Imagine Dragons,Bleeding Out,223160,Imagine Dragons:Bleeding Out,0,,
629,2021-08-25 09:41,Of Monsters and Men,Little Talks,266600,Of Monsters and Men:Little Talks,0,,
630,2021-08-25 09:43,Maroon 5,Memories,102474,Maroon 5:Memories,0,,
631,2021-08-25 10:10,Bastille,Pompeii,131000,Bastille:Pompeii,0,,
632,2021-08-26 03:22,Bastille,Pompeii,12970,Bastille:Pompeii,0,,
633,2021-08-26 03:23,Diamond Eyes,23,2350,Diamond Eyes:23,0,,
634,2021-08-26 03:23,Brook Xiao,Fire,7650,Brook Xiao:Fire,0,,
635,2021-08-26 03:25,Alan Walker,Ignite,124490,Alan Walker:Ignite,0,,
636,2021-08-26 03:28,Xaia,Breakdown,217530,Xaia:Breakdown,0,,
637,2021-08-26 03:35,K-391,Electro House,43180,K-391:Electro House,0,,
638,2021-08-26 05:05,Maroon 5,Animals,4280,Maroon 5:Animals,1,V,3h4T9Bg8OVSUYa6danHeH5
639,2021-08-28 10:56,Doja Cat,You Right,167910,Doja Cat:You Right,0,,
640,2021-08-28 10:57,Krewella,Alive,12390,Krewella:Alive,0,,
641,2021-08-28 11:00,Axwell /\ Ingrosso,More Than You Know,188290,Axwell /\ Ingrosso:More Than You Know,0,,
642,2021-08-28 11:00,Galantis,Runaway (U & I),13560,Galantis:Runaway (U & I),0,,
643,2021-08-28 11:00,Avicii,The Nights,8250,Avicii:The Nights,0,,
644,2021-08-28 11:01,Calvin Harris,Under Control (feat. Hurts),14210,Calvin Harris:Under Control (feat. Hurts),0,,
645,2021-08-28 11:01,Sebastian Ingrosso,Calling (Lose My Mind) - Radio Edit,28590,Sebastian Ingrosso:Calling (Lose My Mind) - Radio Edit,0,,
646,2021-08-28 11:02,ILLENIUM,Crawl Outta Love,29160,ILLENIUM:Crawl Outta Love,0,,
647,2021-08-28 11:05,Calvin Harris,Feel So Close - Radio Edit,2500,Calvin Harris:Feel So Close - Radio Edit,0,,
648,2021-08-28 11:05,Jai Wolf,Indian Summer,196604,Jai Wolf:Indian Summer,0,,
649,2021-08-28 11:05,Avicii,Levels - Radio Edit,10805,Avicii:Levels - Radio Edit,0,,
650,2021-08-28 11:05,Kygo,Remind Me to Forget,4880,Kygo:Remind Me to Forget,0,,
651,2021-08-28 11:43,Martin Garrix,In the Name of Love,127400,Martin Garrix:In the Name of Love,0,,
652,2021-09-03 05:46,Tones And I,Dance Monkey,10050,Tones And I:Dance Monkey,0,,
653,2021-09-03 05:46,Flume,Never Be Like You,17410,Flume:Never Be Like You,0,,
654,2021-09-03 05:46,Martin Garrix,In the Name of Love,1480,Martin Garrix:In the Name of Love,0,,
655,2021-09-03 05:46,Krewella,Alive,4120,Krewella:Alive,0,,
656,2021-09-03 05:50,David Guetta,Titanium (feat. Sia),197860,David Guetta:Titanium (feat. Sia),0,,
657,2021-09-03 05:51,Kaleb J,It's Only Me - Studio Version,44380,Kaleb J:It's Only Me - Studio Version,0,,
658,2021-09-03 05:53,The Kid LAROI,STAY (with Justin Bieber),141805,The Kid LAROI:STAY (with Justin Bieber),0,,
659,2021-09-03 05:53,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),6454,Lil Nas X:INDUSTRY BABY (feat. Jack Harlow),0,,
660,2021-09-04 08:38,Kanye West,Hurricane,2670,Kanye West:Hurricane,0,,
661,2021-09-04 08:38,Ed Sheeran,Bad Habits,3070,Ed Sheeran:Bad Habits,0,,
662,2021-09-04 08:38,The Kid LAROI,STAY (with Justin Bieber),137030,The Kid LAROI:STAY (with Justin Bieber),0,,
663,2021-09-04 08:38,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),4560,Lil Nas X:INDUSTRY BABY (feat. Jack Harlow),0,,
664,2021-09-04 08:40,Billie Eilish,Happier Than Ever,4050,Billie Eilish:Happier Than Ever,0,,
665,2021-09-04 08:40,Farruko,Pepas,3240,Farruko:Pepas,0,,
666,2021-09-04 08:40,Doja Cat,Need To Know,5470,Doja Cat:Need To Know,0,,
667,2021-09-04 08:40,Kanye West,Off The Grid,9100,Kanye West:Off The Grid,0,,
668,2021-09-04 08:40,Olivia Rodrigo,good 4 u,11850,Olivia Rodrigo:good 4 u,0,,
669,2021-09-04 08:40,Måneskin,Beggin',89870,Måneskin:Beggin',0,,
670,2021-09-04 08:40,Doja Cat,Woman,6330,Doja Cat:Woman,0,,
671,2021-09-04 08:40,Glass Animals,Heat Waves,8400,Glass Animals:Heat Waves,0,,
672,2021-09-04 08:42,Doja Cat,Kiss Me More (feat. SZA),3160,Doja Cat:Kiss Me More (feat. SZA),0,,
673,2021-09-04 08:42,Rauw Alejandro,Todo De Ti,1350,Rauw Alejandro:Todo De Ti,0,,
674,2021-09-04 08:42,Lil Nas X,MONTERO (Call Me By Your Name),103870,Lil Nas X:MONTERO (Call Me By Your Name),0,,
675,2021-09-04 08:42,Aventura,Volví,1150,Aventura:Volví,0,,
676,2021-09-04 08:42,Kanye West,Jail,9340,Kanye West:Jail,0,,
677,2021-09-04 08:43,Bad Bunny,Yonaguni,4820,Bad Bunny:Yonaguni,0,,
678,2021-09-04 08:45,The Kid LAROI,STAY (with Justin Bieber),141805,The Kid LAROI:STAY (with Justin Bieber),0,,
679,2021-09-04 08:46,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),67714,Lil Nas X:INDUSTRY BABY (feat. Jack Harlow),0,,
680,2021-09-04 08:47,NIKI,Always Rising,44020,NIKI:Always Rising,0,,
681,2021-09-04 08:47,Javed-Mohsin,"Kabhii Tumhhe (From ""Shershaah"")",18840,"Javed-Mohsin:Kabhii Tumhhe (From ""Shershaah"")",0,,
682,2021-09-04 08:48,Pritam,Khairiyat,18310,Pritam:Khairiyat,0,,
683,2021-09-04 08:48,Tanishk Bagchi,"Raataan Lambiyan (From ""Shershaah"")",5740,"Tanishk Bagchi:Raataan Lambiyan (From ""Shershaah"")",0,,
684,2021-09-04 08:48,Doja Cat,Woman,34390,Doja Cat:Woman,0,,
685,2021-09-04 08:50,Jasleen Royal,"Ranjha (From ""Shershaah"")",80580,"Jasleen Royal:Ranjha (From ""Shershaah"")",0,,
686,2021-09-04 08:54,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")",260940,"B Praak:Mann Bharryaa 2.0 (From ""Shershaah"")",0,,
687,2021-09-10 05:45,Alan Walker,Sweet Dreams,138819,Alan Walker:Sweet Dreams,1,Sweet Dreams,4uDhts78RdwIDjEqPrYVKp
688,2021-09-10 05:48,Serhat Durmus,Hislerim,214204,Serhat Durmus:Hislerim,1,Hislerim,32Mh7kOCWmNTZgre0cGvCV
689,2021-09-10 05:51,Selena Gomez,Lose You To Love Me,146666,Selena Gomez:Lose You To Love Me,1,Rare,4l0Mvzj72xxOpRrp6h8nHi
690,2021-09-10 05:54,Rahat Fateh Ali Khan,Man Bawra,152620,Rahat Fateh Ali Khan:Man Bawra,0,,
691,2021-09-10 05:57,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")",187460,"B Praak:Mann Bharryaa 2.0 (From ""Shershaah"")",0,,
692,2021-09-10 19:41,Leon James,"Kadhaippoma (From ""Oh My Kadavule"")",63690,"Leon James:Kadhaippoma (From ""Oh My Kadavule"")",0,,
693,2021-09-10 19:46,Pritam,"Aabaad Barbaad (From ""Ludo"")",309103,"Pritam:Aabaad Barbaad (From ""Ludo"")",0,,
694,2021-09-10 19:51,B Praak,Kuch Bhi Ho Jaye,274500,B Praak:Kuch Bhi Ho Jaye,0,,
695,2021-09-10 19:53,Ved Sharma,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",162016,"Ved Sharma:Malang (Title Track) [From ""Malang - Unleash The Madness""]",0,,
696,2021-09-10 19:56,Kanye West,Hurricane,146800,Kanye West:Hurricane,0,,
697,2021-09-10 19:56,The Kid LAROI,STAY (with Justin Bieber),2930,The Kid LAROI:STAY (with Justin Bieber),0,,
698,2021-09-10 19:59,Bella Poarch,Build a Bitch,11955,Bella Poarch:Build a Bitch,0,,
699,2021-09-10 19:59,Tesher,Jalebi Baby (Tesher x Jason Derulo),169154,Tesher:Jalebi Baby (Tesher x Jason Derulo),0,,
700,2021-09-12 03:01,Audice Wellness Services ,1 Hour Sleep Clinical Hypnosis Healing Sleep Music ,10180,Audice Wellness Services :1 Hour Sleep Clinical Hypnosis Healing Sleep Music ,0,,
701,2021-09-12 03:47,MEDITATION SELF," Focus Music,Reduce Anxiety, Increase Brain Power, Binaural and Isochronic Beats",164080,"MEDITATION SELF: Focus Music,Reduce Anxiety, Increase Brain Power, Binaural and Isochronic Beats",0,,
702,2021-09-12 18:49,MEDITATION SELF," Focus Music,Reduce Anxiety, Increase Brain Power, Binaural and Isochronic Beats",3589460,"MEDITATION SELF: Focus Music,Reduce Anxiety, Increase Brain Power, Binaural and Isochronic Beats",0,,
703,2021-09-13 06:08,MEDITATION SELF," Focus Music,Reduce Anxiety, Increase Brain Power, Binaural and Isochronic Beats",2696810,"MEDITATION SELF: Focus Music,Reduce Anxiety, Increase Brain Power, Binaural and Isochronic Beats",0,,
704,2021-09-14 09:05,Jasleen Royal,"Ranjha (From ""Shershaah"")",228855,"Jasleen Royal:Ranjha (From ""Shershaah"")",0,,
705,2021-09-14 09:09,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")",266005,"B Praak:Mann Bharryaa 2.0 (From ""Shershaah"")",0,,
706,2021-09-14 09:10,B Praak,Filhaal2 Mohabbat,54039,B Praak:Filhaal2 Mohabbat,0,,
707,2021-09-14 09:11,B Praak,Baarish Ki Jaaye,37960,B Praak:Baarish Ki Jaaye,0,,
708,2021-09-14 09:16,Arko,Teri Mitti,313999,Arko:Teri Mitti,0,,
709,2021-09-14 09:18,Meer,Rog Ishqe Da,112920,Meer:Rog Ishqe Da,0,,
710,2021-09-23 07:23,MEDITATION SELF,"Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study, ",653920,"MEDITATION SELF:Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study, ",0,,
711,2021-09-23 07:27,Imagine Dragons,Bad Liar,260773,Imagine Dragons:Bad Liar,1,Origins,2RSHsoi04658QL5xgQVov3
712,2021-09-23 07:30,Imagine Dragons,Thunder,187146,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
713,2021-09-29 16:17,Miracle Frequency Music,528HZ Frequency Positive Energy,2936570,Miracle Frequency Music:528HZ Frequency Positive Energy,0,,
714,2021-09-29 16:19,OMJamie,We Don't Talk Anymore (Jungkook Violin Duet),82020,OMJamie:We Don't Talk Anymore (Jungkook Violin Duet),0,,
715,2021-09-29 16:22,Post Malone,Circles,215280,Post Malone:Circles,0,,
716,2021-09-29 16:27,Lil Nas X,DEAD RIGHT NOW,221203,Lil Nas X:DEAD RIGHT NOW,0,,
717,2021-09-29 16:28,24kGoldn,CITY OF ANGELS,48871,24kGoldn:CITY OF ANGELS,0,,
718,2021-09-30 17:30,MEDITATION SELF,"Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study, ",2335200,"MEDITATION SELF:Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study, ",0,,
719,2021-10-03 05:44,MEDITATION SELF,"Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study, ",475050,"MEDITATION SELF:Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study, ",0,,
720,2021-10-03 08:33,Meditation Life Skills Podcast,"Deep Focus Music: One Hour Of Deep Ambient Alpha Waves For Study, and Focus",3432895,"Meditation Life Skills Podcast:Deep Focus Music: One Hour Of Deep Ambient Alpha Waves For Study, and Focus",0,,
721,2021-10-03 12:02,Meditation Life Skills Podcast,"Deep Focus Music: One Hour Of Deep Ambient Alpha Waves For Study, and Focus",84420,"Meditation Life Skills Podcast:Deep Focus Music: One Hour Of Deep Ambient Alpha Waves For Study, and Focus",0,,
722,2021-10-03 13:37,MEDITATION SELF,"Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study, ",2598000,"MEDITATION SELF:Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study, ",0,,
723,2021-10-04 09:14,Jubin Nautiyal,Lut Gaye,1990,Jubin Nautiyal:Lut Gaye,0,,
724,2021-10-04 09:14,TikTokHub,Faded X Closer,3800,TikTokHub:Faded X Closer,0,,
725,2021-10-04 09:16,Arem Ozguc,Astronaut In The Ocean,125220,Arem Ozguc:Astronaut In The Ocean,0,,
726,2021-10-04 09:17,Trinity (NL),Alive Again,42900,Trinity (NL):Alive Again,0,,
727,2021-10-04 09:17,Karkaz,Gone,22850,Karkaz:Gone,0,,
728,2021-10-04 09:18,Richie Krisak,Change My Way,50630,Richie Krisak:Change My Way,0,,
729,2021-10-05 04:38,Alpha Brain Waves,Study Music (Alpha Waves),8170,Alpha Brain Waves:Study Music (Alpha Waves),0,,
730,2021-10-05 05:28,MEDITATION SELF,"Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study, ",2955670,"MEDITATION SELF:Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study, ",0,,
731,2021-10-06 02:40,Pavvan,Teri Sanu Lorr Ni,47210,Pavvan:Teri Sanu Lorr Ni,0,,
732,2021-10-06 02:41,A.R. Rahman,Enna Sona,22810,A.R. Rahman:Enna Sona,0,,
733,2021-10-06 02:43,Sona Mohapatra,Ambarsariya,54070,Sona Mohapatra:Ambarsariya,0,,
734,2021-10-06 02:43,Guri,Billian Billian,121440,Guri:Billian Billian,0,,
735,2021-10-06 02:44,OneRepublic,Counting Stars,13500,OneRepublic:Counting Stars,0,,
736,2021-10-06 07:25,Shawn Mendes,Treat You Better,187973,Shawn Mendes:Treat You Better,0,,
